,Latitude,Longitude,Altitude
74,37.60613502939247,-122.43813065086485,1851.6092777969316
75,37.606347788382905,-122.43821296477871,1857.2625461220741
76,37.606352701641576,-122.43825859199463,1819.7209689775482
77,37.60635916267896,-122.43832592676983,1896.528541861102
78,37.606213877573786,-122.43836801569047,1837.5806830944493
79,37.606356597880925,-122.43818222732213,1889.4814673811197
80,37.606307410883424,-122.43814870074952,1871.857269341126
81,37.60622732313113,-122.43824449770807,1851.5878475019708
82,37.60621775783173,-122.43815312932696,1836.7274158578366
83,37.6063022364707,-122.43799699935774,1861.9273321637884
84,37.606286283230325,-122.43789284984618,1873.7351490128785
85,37.60611446390248,-122.43791946498206,1845.8459298135713
86,37.606039170842685,-122.43789129242037,1843.993847292848
87,37.60600367394147,-122.43790074527499,1839.7985475836322
88,37.60600043674402,-122.43782213762111,1847.4676057966426
89,37.60600937649175,-122.43785503491588,1849.265503061004
90,37.60598235922328,-122.43782490101624,1856.1199453938752
91,37.60593654670169,-122.43776794038956,1858.7085262164474
92,37.60596242287847,-122.4377827941639,1859.2068057972938
93,37.605956270694605,-122.43777152924233,1861.0916441651061
94,37.6060076709517,-122.43784815191167,1853.5046795662493
95,37.60595032578051,-122.43776551773323,1865.5906438073143
96,37.60597326289085,-122.43773441096056,1853.915167344734
97,37.60597658470805,-122.4377492667791,1856.6896820832044
98,37.605995606456275,-122.43780596992534,1862.8003463540226
99,37.60598218544429,-122.43776984929777,1861.970488704741
100,37.60598422797854,-122.4377597806193,1865.3869531974196
101,37.60598995341073,-122.43772681896539,1860.2589475512505
102,37.6060304277946,-122.43776539967433,1862.800262304023
103,37.606030320006376,-122.43781662303125,1868.6620455849916
104,37.60597673501601,-122.43779604777781,1871.1723149800673
105,37.60592133444273,-122.43773153246134,1867.503738324158
106,37.605883632983144,-122.43770150407009,1875.9636125545949
107,37.60588075247928,-122.43768990275105,1876.2719829678535
108,37.60582436696292,-122.43765598024383,1878.316303386353
109,37.60576194446689,-122.43756025989016,1878.0836264239624
110,37.60577736486892,-122.43748861359244,1875.3350963322446
111,37.60578354908305,-122.43737293556116,1876.5336181549355
112,37.60581179237195,-122.43728366458312,1863.267370345071
113,37.60583478363891,-122.43715616949827,1858.2587548717856
114,37.60586549970408,-122.43707325001729,1855.529746037908
115,37.60578282809842,-122.43687207072016,1868.6392719848081
116,37.6058233018722,-122.43678964481822,1871.4839474437758
117,37.60596039641682,-122.43679462282992,1843.8107378678396
118,37.60590334179703,-122.43675198333374,1824.5656130416319
119,37.60597917711178,-122.43679751592933,1830.3041878398508
120,37.60600552657829,-122.43672131098057,1834.6508836401626
121,37.60596950939018,-122.4366973863051,1840.2018958311528
122,37.60593199232447,-122.43671034961618,1832.0791673185304
123,37.60592286917483,-122.43671234511363,1833.178059705533
124,37.60594224570154,-122.4366766709282,1835.2125723436475
125,37.60589648325321,-122.43664445661192,1829.3999697286636
126,37.60588949085137,-122.43664585815715,1819.5719193257391
127,37.60583706579582,-122.4366062119725,1821.8822074923664
128,37.605812423712734,-122.43653823647762,1817.723743641749
129,37.60601223691347,-122.43638613041986,1880.2127846712247
130,37.606014234598916,-122.43641220891988,1877.7941215112805
131,37.60603935887628,-122.43645850307014,1880.2039343928918
132,37.60605309607165,-122.43649682693331,1873.7100382596254
133,37.606165593406715,-122.43643571508377,1916.677226302214
134,37.60612388348085,-122.43652960142389,1887.5311367819086
135,37.60605850054702,-122.43653448408317,1892.2348673762754
136,37.60614759868382,-122.43662807187613,1873.6039319857955
137,37.606099258533824,-122.43658475289182,1880.7016260316595
138,37.60619222507344,-122.43666910006596,1870.8760347571224
139,37.60613576656376,-122.43665147559585,1881.9216502383351
140,37.606116507194024,-122.43659188627686,1876.5637271460146
141,37.60608581810868,-122.43658381694925,1878.7621726123616
142,37.60603429327326,-122.436574324284,1880.059920841828
143,37.60607631954801,-122.43663473722191,1849.2047373754904
144,37.60601341947461,-122.43660883454594,1869.459854147397
145,37.60594749543452,-122.4365585373069,1873.694350101985
146,37.605993776182686,-122.43660731533755,1867.8078575152904
147,37.606010724666376,-122.43661269456638,1866.1070697307587
148,37.605977260183934,-122.43655941011416,1861.0240724869072
149,37.60595880978831,-122.4366438839184,1868.500194040127
150,37.605961336364444,-122.43665421280963,1849.2671839985996
151,37.6059001997278,-122.43663943776062,1849.7680223258212
152,37.60593072741437,-122.4366735195532,1842.225748368539
153,37.60596619365619,-122.43670876305558,1837.3853752007708
154,37.60594919503576,-122.4366844875337,1837.7328775385395
155,37.60591989571,-122.43666609351801,1851.3022876149043
156,37.6061266764845,-122.43647022173705,1928.9260950498283
157,37.60620128723291,-122.43648878316655,1928.6351788556203
158,37.60611923808395,-122.43661598338241,1870.4189655175433
159,37.60613031755436,-122.43657201032767,1892.1649134475738
160,37.606194983269994,-122.43648504263716,1916.598978462629
161,37.606097990225535,-122.4364153664463,1923.91961167939
162,37.60605338788992,-122.43638448940027,1935.166937040165
163,37.606020117042604,-122.43638451717396,1930.968741809018
164,37.60599269571166,-122.43633886806873,1930.8384930882603
165,37.606038488008046,-122.43625283374367,1958.8928818833083
166,37.6059457058534,-122.43621677518014,1952.4100004443899
167,37.60597021664272,-122.43624618884809,1947.446947117336
168,37.60599016284859,-122.43626250809035,1945.5298429969698
169,37.60597437558943,-122.43623660730617,1935.9430156601593
170,37.60594601885379,-122.43624806630858,1928.770773164928
171,37.605881338619,-122.43618995842691,1947.729584492743
172,37.60580637630316,-122.43616643352975,1944.6583836637437
173,37.60572913931647,-122.43617357113857,1940.8408030448481
174,37.605675224159384,-122.43617588367316,1947.2960964804515
175,37.60558839146002,-122.43617508493196,1956.4839687701315
176,37.60551243024794,-122.4362135880837,1944.9397893566638
177,37.60544966008406,-122.43622364111748,1943.4148876983672
178,37.60538266425815,-122.43620878399405,1950.8194466270506
179,37.60529631721819,-122.43618541013069,1952.495663156733
180,37.605192809037604,-122.4361513574254,1946.066619333811
181,37.6051085748087,-122.4360904105291,1948.417069892399
182,37.6050506143327,-122.43604136910994,1952.7813132796437
183,37.60495812769539,-122.43598096738036,1951.7297175284475
184,37.60487279329134,-122.43592083468494,1954.1309186862782
185,37.604769882931876,-122.4358417942167,1954.1213228208944
186,37.60466071638314,-122.4357752168559,1959.611982920207
187,37.60459217549749,-122.43573129081504,1963.5493898103014
188,37.604500786908694,-122.43569564928899,1960.6696054274216
189,37.60444023858011,-122.43559756671623,1964.0305331358686
190,37.604345095497344,-122.43556206628317,1965.8686609948054
191,37.60430371474419,-122.43552059888925,1966.1121569564566
192,37.60423953903231,-122.43548637483332,1965.4726066552103
193,37.6041928652888,-122.43546049428606,1971.9404273312539
194,37.60417555545456,-122.43540230569485,1969.1425489084795
195,37.60408484378985,-122.43540868469455,1961.0481033893302
196,37.604047638330584,-122.43536926888582,1960.7577189803123
197,37.60404549475993,-122.43537778330607,1963.2073714621365
198,37.60396966143251,-122.43533575797753,1964.566558983177
199,37.60392869127093,-122.43537153576725,1971.7909447969869
200,37.60392107590392,-122.43541973542014,1972.9617517776787
201,37.60390581390595,-122.43546403589332,1992.2553717652336
202,37.6038515776452,-122.43556283857113,1968.2566830730066
203,37.60384484822624,-122.43569174840482,1962.9981898833066
204,37.60385731846788,-122.43580821860057,1954.9325003027916
205,37.60387210052512,-122.43588963239858,1957.4783231858164
206,37.60377179291881,-122.43585653551047,1975.956117558293
207,37.603733066042686,-122.43587627811408,1980.6937225479633
208,37.603724959152196,-122.43589934789628,1978.0950103225186
209,37.60372659587514,-122.43596995425393,1983.8989236233756
210,37.603761434392894,-122.43601027399565,1982.3348889872432
211,37.62356904428528,-122.4226697351892,15.520047036930919
212,37.60386519325635,-122.43607920686865,1983.1474730698392
213,37.60390750721368,-122.4361273760927,1983.795485121198
214,37.604013059302225,-122.43620225729762,1984.060376434587
215,37.604083174677335,-122.43628020738623,1981.0740851052105
216,37.6042014127278,-122.43632044835928,1985.1700936704874
217,37.604298513260304,-122.43643213684464,1978.1159466290846
218,37.62411705813739,-122.42314939183773,-1.4763140510767698
219,37.62420406113961,-122.4232878075087,-4.2049158327281475
220,37.62428950411175,-122.42338991450606,-14.464284704066813
221,37.62439110282573,-122.4234601794303,-21.091824693605304
222,37.6245158951804,-122.42351321634445,-21.084115118719637
223,37.60490909097628,-122.43688437526073,1943.4485218552873
224,37.60498449213324,-122.43693110180044,1947.233494729735
225,37.60509426081885,-122.43696676947435,1943.5283299060538
226,37.60515856333992,-122.43698077560776,1945.908838370815
227,37.60524945607436,-122.43701747652017,1948.726335266605
228,37.60536288855482,-122.43705998543871,1942.8387176161632
229,37.60545722879574,-122.43709722497994,1938.4327993625775
230,37.605500822174086,-122.43716332225637,1934.0242605200037
231,37.605607489345964,-122.43718760606812,1939.4321760423481
232,37.60570303577573,-122.43716104581186,1953.3390179090202
233,37.60581180332055,-122.43719387777277,1958.7383007658646
234,37.60586328632468,-122.43721031861173,1973.7005715165287
235,37.60591690495283,-122.43722051509435,1980.8715385366231
236,37.60611964530134,-122.4371010704834,2036.5118794888258
237,37.60619634692165,-122.43710979601484,2045.4938146639615
238,37.60620472263014,-122.43704622101221,2059.2694258699194
239,37.606348914982064,-122.43700414756653,2080.397114938125
240,37.606305179622424,-122.43693553584656,2089.8611251888797
241,37.60607551849303,-122.43705085630927,2013.691867545247
242,37.60612675312741,-122.43711953508034,2024.0786199895665
243,37.606179091896664,-122.43717641853863,2041.1863788915798
244,37.60616545329555,-122.43720366659,2041.6011951202527
245,37.606214896592284,-122.43734766545595,2049.987612464465
246,37.606176530705916,-122.43722963186943,2047.19260788057
247,37.6061822615845,-122.43718405271683,2025.6837789947167
248,37.60608574562231,-122.43717066410521,2003.8180711716413
249,37.606147950506845,-122.43699034023619,2017.576315597631
250,37.6061142224326,-122.43699833613469,2009.3324849987403
251,37.60612874641815,-122.43713183286371,2025.0599073739722
252,37.60611635742842,-122.4371269470351,2022.5990503635257
253,37.60631134511903,-122.43717707703154,2052.9784975014627
254,37.60636148851411,-122.43749867884726,2052.3330359170213
255,37.60637762304136,-122.43746692208886,2060.5909268995747
256,37.60626913123188,-122.43752808954459,2042.5947852488607
257,37.60628900972709,-122.43740296779502,2052.4390228344128
258,37.606172858995016,-122.43738690067798,2027.2263595163822
259,37.60617321613159,-122.43731040667048,2039.322441559285
260,37.60619503205117,-122.43738531232931,2046.946991425939
261,37.606139909891574,-122.43728222720617,2046.6189328171313
262,37.60610438091996,-122.4372778414414,2038.0554590076208
263,37.60605104405589,-122.43719261175194,2045.929800127633
264,37.60600584051421,-122.43712556956518,2040.4358686525375
265,37.60630736230517,-122.43716245613076,2081.246566163376
266,37.60631728889628,-122.43712298951574,2088.121672307141
267,37.60632607845639,-122.43703081279352,2088.415222780779
268,37.60632482279317,-122.43696761934211,2092.448058160022
269,37.60629340590453,-122.43697934787015,2088.758712558076
270,37.60624833811791,-122.4369349432287,2087.316531898454
271,37.606202051361066,-122.43696666961813,2070.3922615014017
272,37.606171296627714,-122.4369828331872,2075.2140443818644
273,37.606203996381446,-122.43706381400936,2068.5242715114728
274,37.6061969518693,-122.43706070959014,2073.909345981665
275,37.60626849728197,-122.43713689135647,2090.8963303696364
276,37.606137216065164,-122.43701915380983,2069.569795927964
277,37.60598399815862,-122.43711160207856,2023.9230159809813
278,37.60608800375748,-122.4369916555581,2068.8474078141153
279,37.60607417842824,-122.43703912699982,2056.7032170994207
280,37.60607775036974,-122.4369694511262,2065.23480855301
281,37.605931148876365,-122.43709742376211,2016.966293609701
282,37.60587523318562,-122.43713022645666,2000.6622514687479
283,37.605996625945316,-122.43695608807637,2051.2512556938455
284,37.60593347464743,-122.4369866192361,2034.0750142438337
285,37.60579052895914,-122.43708757819167,2001.1659381547943
286,37.60581729778036,-122.4371150803898,2011.851707261987
287,37.60575265660329,-122.43723371841088,1994.5345866382122
288,37.605740822465435,-122.43733225981568,1998.4391710953787
289,37.60564343172977,-122.43746977718091,1990.6606247294694
290,37.60560894726419,-122.43756618871127,2006.1774916443974
291,37.60550536820039,-122.4377320848027,1994.7706632409245
292,37.605461554397145,-122.43786144347658,2007.6725614629686
293,37.60536843075556,-122.43806082519654,1998.2980779334903
294,37.605347157812965,-122.43822713225131,1992.2210194710642
295,37.605239023978754,-122.43837875202672,1995.7936199279502
296,37.60517025689879,-122.43853033757571,2002.2447151094675
297,37.605122561913575,-122.43864599809758,1995.1973957791924
298,37.60503616140633,-122.43881446916663,1999.818968896754
299,37.6050060089493,-122.43895241301662,1986.8755222931504
300,37.604988858934036,-122.43911529510528,1987.8670858321711
301,37.604953064788845,-122.43924106073065,1984.2882099989802
302,37.604915394967584,-122.43935284273458,1985.2688652491197
303,37.605862262902654,-122.43945915199244,2113.7007446438074
304,37.60582478505526,-122.43956531293264,2109.932625817135
305,37.605765795930765,-122.43965176862804,2103.1452714856714
306,37.60582941853463,-122.43975207085938,2125.3371343277395
307,37.605777189016074,-122.43979335069172,2134.6034078514203
308,37.60574736802772,-122.43988313144158,2136.595577487722
309,37.60573086385866,-122.43990064913068,2138.384251126088
310,37.605772183750965,-122.43999030385818,2129.47550895717
311,37.605780406081905,-122.44003711087156,2125.9837497649714
312,37.605759301089805,-122.44004648854367,2134.238834466785
313,37.6057170736761,-122.44010164777373,2128.1001929892227
314,37.60569691262611,-122.44011153318897,2142.6021366026253
315,37.605689817465695,-122.4402096843486,2150.2483522975817
316,37.605682250663335,-122.44034354829964,2139.334205755964
317,37.60563732169017,-122.44042364668859,2129.14033060614
318,37.605623882637744,-122.44046489378009,2135.7271992089227
319,37.605650454262786,-122.44050469009983,2154.3468278544024
320,37.605689051976086,-122.44038319924863,2148.529956935905
321,37.60566478293899,-122.4404017534971,2131.5860791476443
322,37.60566934809225,-122.44041254799414,2134.2081950055435
323,37.6057258865995,-122.44035471002397,2139.378918075934
324,37.60566781585615,-122.44037698386792,2136.0950159374624
325,37.605668399661845,-122.44040886569104,2134.926683324389
326,37.60569759934839,-122.44041007141544,2132.0096490858123
327,37.60572518429533,-122.4403920001141,2140.0977465733886
328,37.60570277067684,-122.44041079901817,2143.302584644407
329,37.605707217887904,-122.44039017755233,2148.3589626271278
330,37.60572565675648,-122.44035586758112,2163.5080598201603
331,37.60577758416586,-122.44032338200067,2161.5352681167424
332,37.60576389460292,-122.44033335926797,2170.980622089468
333,37.605754811335444,-122.44036305234339,2149.0832590712234
334,37.60573934356739,-122.4403615385406,2160.593707304448
335,37.60574658343545,-122.44035765298925,2159.6656908877194
336,37.605761598293626,-122.44037566634493,2156.218440897763
337,37.60576075203598,-122.44031274262947,2163.704348573461
338,37.60573964471149,-122.44036176502559,2167.9394722068682
339,37.60574373173798,-122.44033717713056,2165.9198535829782
340,37.60572938473164,-122.44034186349583,2166.1078097056597
341,37.60574123692418,-122.44037666067925,2162.481349684298
342,37.605716728669115,-122.44036658906283,2170.659804612398
343,37.60572904223893,-122.44035661837673,2171.7975738262758
344,37.60573069357744,-122.44039814871248,2167.530819337815
345,37.605781995612595,-122.4403850275364,2194.8619950842112
346,37.60571615151588,-122.44050443319615,2171.6690325262025
347,37.605670523080896,-122.4406165510346,2169.503320449963
348,37.60558033862707,-122.44071469331028,2160.930214763619
349,37.60545376763643,-122.44085049074897,2160.448387390934
350,37.60534825545512,-122.44096995535395,2166.3490420961753
351,37.6053529968449,-122.44107636051223,2177.770440299064
352,37.624423952673126,-122.42819973473449,48.83014248870313
353,37.605221246617994,-122.4413206816379,2181.087625180371
354,37.60510688912367,-122.44146288340379,2148.5645349249244
355,37.60508030896158,-122.44165079530757,2116.804783166386
356,37.605064649455365,-122.44147769618066,2131.991405868903
357,37.604852908986814,-122.4415539285284,2235.994341914542
358,37.605080659329765,-122.44177379656682,2210.1071343943477
359,37.605073843102495,-122.44160130206083,2224.292383217253
360,37.60511350185545,-122.44148402042627,2219.607319884002
361,37.60504225261195,-122.44144467505365,2180.948652050458
362,37.605060849485824,-122.44139931595673,2174.603174323216
363,37.60517068931359,-122.4413228898839,2205.1324452878907
364,37.60497019767412,-122.44132471076979,2217.3346145385876
365,37.60500037046866,-122.44131302380731,2210.973724096082
366,37.604981316332534,-122.44131467193318,2210.1775342449546
367,37.60491188856359,-122.44126463221183,2235.142741463147
368,37.60514840664866,-122.44150674085071,2193.9944603387266
369,37.60528329801177,-122.44133240153776,2237.1160837747157
370,37.60516144740669,-122.44146388874026,2193.6734201917425
371,37.60507510926045,-122.44155290925804,2162.8078499427065
372,37.60514310261316,-122.44142577430739,2192.438317731954
373,37.605149424528285,-122.44137062137038,2205.1987499697134
374,37.605097603178244,-122.44136775007465,2205.9539491562173
375,37.60510842282151,-122.44133516397098,2214.5773816024885
376,37.60521020154813,-122.44150949919073,2196.646789729595
377,37.60538728609314,-122.44141227191125,2245.4557323446497
378,37.60526454575334,-122.44152616590033,2199.0034652007744
379,37.60525204927378,-122.44151192487267,2197.3275075517595
380,37.605232209215195,-122.44156826927498,2193.6101228632033
381,37.60528981287844,-122.44161745115598,2198.8553598187864
382,37.605276065869795,-122.4415836802757,2217.999505591579
383,37.60506542814447,-122.44169433586075,2179.4677444715053
384,37.605357197379846,-122.44148944000992,2273.9651337955147
385,37.60515120146396,-122.44143193835554,2233.0210536904633
386,37.60507841452651,-122.44128970323473,2243.379603195004
387,37.604975843623954,-122.44126646589669,2215.3391040489078
388,37.604981089821756,-122.44130722267114,2218.658066060394
389,37.60506446352142,-122.44125716373874,2255.4829015107825
390,37.605205568418555,-122.44134917129847,2216.3720121355727
391,37.60523035883467,-122.44143505918281,2211.0618649600074
392,37.60526261004449,-122.44143637512357,2219.168509788811
393,37.60529209820198,-122.44144359333062,2222.492122639902
394,37.60506405941065,-122.44132134098892,2257.724131316878
395,37.60514904942928,-122.4413941075914,2251.61162463855
396,37.60525051774016,-122.44147948898875,2225.517269909382
397,37.60510325491345,-122.44139192106825,2239.243240248412
398,37.605101542763634,-122.44154181925497,2260.2702843388543
399,37.60513855152821,-122.44120936191301,2283.821654590778
400,37.60494993692554,-122.44116682352136,2265.9260941268876
401,37.604769986437454,-122.44103011318705,2291.547157973051
402,37.60468799668672,-122.44091907441054,2307.9521289132535
403,37.604843331528166,-122.44098768997549,2275.603737419471
404,37.604528883100045,-122.44073859381697,2307.814370693639
405,37.6044402531469,-122.44062340916382,2309.791552932933
406,37.6045400679474,-122.44068377265202,2275.8811144819483
407,37.604205244338615,-122.4406478363449,2237.572209160775
408,37.60420784602212,-122.44051216265822,2253.832145838067
409,37.60402175918188,-122.44034766065609,2259.981672624126
410,37.603860329106695,-122.44021654164081,2260.4030979648232
411,37.60369089460155,-122.44004452740218,2271.1610984476283
412,37.60351639819878,-122.43996172022926,2269.9057936267927
413,37.60332836420978,-122.43975557520672,2284.1446906104684
414,37.603086534819,-122.43976895354494,2247.860875926912
415,37.60295120484143,-122.43963344948229,2250.2483802028
416,37.602770019075244,-122.43951756623989,2248.8832670319825
417,37.60261813625909,-122.43933657330497,2257.7267112815753
418,37.6024590014332,-122.4391797240871,2263.4393759733066
419,37.602301335296325,-122.43903699398723,2268.68525345996
420,37.602125406849744,-122.43888387896823,2270.629972648807
421,37.60194130010726,-122.43874072328695,2266.8267104486004
422,37.601739051124646,-122.43859316374572,2267.0029122224078
423,37.601535424872125,-122.43840203099158,2289.254282734357
424,37.60118676829599,-122.43834161037195,2247.588353692554
425,37.600907491694485,-122.43819599746254,2246.0293889045715
426,37.60085880692263,-122.43792175835537,2298.6064758077264
427,37.60053573489075,-122.4378172998625,2274.5891403276473
428,37.600266951711326,-122.43771753425952,2259.8564050951973
429,37.60007268083071,-122.4376267441258,2253.5691335573792
430,37.599868635457184,-122.43743415784965,2269.801094032824
431,37.59967447654818,-122.43726179083627,2275.3067546980456
432,37.59948019480363,-122.43716615703018,2292.41629077401
433,37.599230620687855,-122.43705693411971,2306.1097654262558
434,37.59906784078907,-122.4369663087918,2304.324508903548
435,37.598862288305796,-122.43690259918557,2313.941430603154
436,37.59868470139198,-122.43684606835967,2316.711198126897
437,37.598519533218195,-122.43675090854582,2331.828200493008
438,37.59813739321421,-122.43680597908511,2284.4259997690096
439,37.59788020816624,-122.43673897561848,2300.60048724059
440,37.597676257879826,-122.43672216828367,2290.2481431690976
441,37.59748148487158,-122.43668343047085,2303.173614244908
442,37.59730725383947,-122.4367083383037,2308.737993143499
443,37.59699559810628,-122.43669727422198,2310.189996025525
444,37.59681195524351,-122.43675529778814,2311.2171495324
445,37.596528781191545,-122.43684164173192,2287.186381147243
446,37.59633126363404,-122.43685302887073,2296.0097993370146
447,37.596112864389575,-122.43692378095614,2301.4250049311668
448,37.595899354476195,-122.43696708631215,2303.594189474359
449,37.59571246979411,-122.43704367452037,2307.940548126586
450,37.595520158667874,-122.4371370810587,2314.218998823315
451,37.59527390291276,-122.43720941035623,2314.9061774294823
452,37.595056907140936,-122.43735736627349,2310.245032244362
453,37.59479544135427,-122.43743498930837,2318.5596165172756
454,37.59440778308589,-122.43741859061895,2346.6875276109204
455,37.59429180175944,-122.43762966500422,2343.718247848563
456,37.59405956547178,-122.43776439640851,2347.738023418002
457,37.59382599852088,-122.43786382450118,2354.805985180661
458,37.593593394729275,-122.43797371335086,2367.0187070043758
459,37.59339544524626,-122.43814786288506,2366.683927513659
460,37.59320097469891,-122.43827588349721,2370.6100259441882
461,37.59301317071144,-122.43841761678988,2369.413865469396
462,37.592801332868305,-122.43858073032214,2371.658190814778
463,37.59258089270366,-122.43870645151469,2372.554195783101
464,37.592347778805824,-122.43886430395393,2375.1473268140107
465,37.59210075503408,-122.43898265220244,2376.2620779965073
466,37.59199048215908,-122.43918408583566,2373.2324185762554
467,37.59186603441503,-122.43944228360057,2346.9793853415176
468,37.59162201136815,-122.43961692223544,2337.8908529412
469,37.59143856497792,-122.4396899926068,2351.6392518617213
470,37.591197689649086,-122.43976943007327,2356.3874484216794
471,37.590899797266836,-122.43979058351229,2377.3619073675945
472,37.59062436046552,-122.43991363124154,2374.566675121896
473,37.59041037788478,-122.44000845851583,2374.113635212183
474,37.59024401137948,-122.44012769109484,2363.5212428485975
475,37.58995948819189,-122.44013194694645,2378.552768833004
476,37.58977760889196,-122.4402079702348,2375.5760732535273
477,37.58954996887671,-122.44030675547364,2367.1996557628736
478,37.58938523712684,-122.4403427451059,2377.412432398647
479,37.589187197993716,-122.44042584489178,2372.550628452562
480,37.58897373149591,-122.44051281735409,2367.1738689169288
481,37.58870288511215,-122.44061221780636,2350.5983135616407
482,37.588482768729016,-122.44070207271331,2342.9495665580034
483,37.58827741877347,-122.44075688215274,2339.804078393616
484,37.58803098994386,-122.44076282305936,2342.0580246904865
485,37.58755924954035,-122.4406276230353,2372.3948735957965
486,37.587203302259404,-122.44050412594348,2394.4410102963448
487,37.58707479888945,-122.44059848086454,2370.596412362531
488,37.605554046604844,-122.42798554954051,91.36774621065706
489,37.58667767749237,-122.44054320290013,2371.244950994849
490,37.586467255383745,-122.44054040867776,2368.171828161925
491,37.586276164816,-122.44054428828886,2352.4712414415553
492,37.60477863689768,-122.4279236522637,54.15478978585452
493,37.60418867069445,-122.42754531710919,111.42451530415565
494,37.60398629440306,-122.42747395723215,107.85684417840093
495,37.58501826095199,-122.43991809044576,2395.84855895862
496,37.58509709532622,-122.43999533634334,2380.6084920773283
497,37.58469630105415,-122.43980326638707,2379.927018444054
498,37.58450376589727,-122.43967309367072,2366.8777784453705
499,37.58431949139121,-122.43953342576373,2364.596762993373
500,37.584140719311094,-122.43939722468384,2352.9721310781315
501,37.583946242368064,-122.4392442249129,2347.5633949069306
502,37.5835046654681,-122.43891161649786,2384.0165249705315
503,37.58343652317474,-122.43882798063667,2353.1943119792268
504,37.58330096157218,-122.43861886756926,2357.101931282319
